trade_date,代码,名称,涨跌幅,最新价,成交额,流通市值,所属行业,首次封板时间,最后封板时间,炸板次数,连板数
20260327,002842,翔鹭钨业,9.99,33.13,1147046976.0,8894156297.17,小金属,105136,105136,0,1.0
20260327,002995,天地在线,10.0,23.65,268975024.0,2658666969.2,广告营销,94000,94000,0,1.0
20260327,003042,中农联合,9.98,17.97,220680765.0,2288762437.65,农化制品,131254,131254,0,1.0
20260327,300204,舒泰神,20.02,27.76,1441607888.0,12593726547.76,化学制药,133330,133330,0,1.0
20260327,300461,田中精机,20.0,55.63,827588912.0,7994212186.91,自动化设,103521,110109,1,1.0
20260327,300858,科拓生物,19.99,18.19,264331272.0,3560513364.88,化学制品,100745,100745,0,1.0
20260327,301292,海科新源,20.0,96.29,2710582448.0,8191260019.63,电池,130530,130918,1,1.0
20260327,600110,诺德股份,10.04,8.66,1450085008.0,15026666871.12,电池,112940,112940,0,1.0
20260327,600227,赤天化,10.05,4.27,1342562288.0,5455351158.81,农化制品,93414,100838,1,1.0
20260327,600268,国电南自,9.98,14.99,784696544.0,15152362281.27,电网设备,94037,105849,1,1.0
20260327,600310,广西能源,10.0,6.6,280487408.0,9673690765.2,电力,92501,92501,0,2.0
20260327,600338,西藏珠峰,10.01,17.48,1760998128.0,15980393736.64,工业金属,133236,143909,10,1.0
20260327,600470,六国化工,10.07,7.43,592321968.0,3875488000.0,农化制品,131512,131512,0,1.0
20260327,600488,津药药业,9.9,4.33,166042451.0,4727869324.4,化学制药,101945,101945,0,1.0
20260327,600513,联环药业,10.01,25.61,669030912.0,7310535074.7,化学制药,93916,95510,4,1.0
20260327,600539,狮头股份,9.98,14.21,329114432.0,3268300000.0,互联网电,95646,100231,3,1.0
20260327,600666,奥瑞德,9.95,6.08,6119766528.0,14712097844.8,光学光电,95051,144521,20,1.0
20260327,600727,鲁北化工,10.01,7.8,230458258.0,4122948453.0,化学原料,93345,93457,1,1.0
20260327,600748,上实发展,10.04,5.37,187988955.0,9905302730.04,房地产开发,142240,142240,0,1.0
20260327,600769,祥龙电业,10.03,13.6,164307199.0,5099689920.0,环境治理,95031,95031,0,1.0
20260327,600844,金煤科技,9.91,4.99,470361312.0,4105425863.66,化学原料,93436,93436,0,2.0
20260327,600955,维远股份,10.0,17.05,192079347.0,9377500000.0,化学原料,130657,130657,0,1.0
20260327,600982,宁波能源,10.03,7.35,1560660768.0,8214562014.75,电力,142907,142907,0,1.0
20260327,600996,贵广网络,9.99,10.02,161962338.0,12492934537.08,电视广播,92501,92501,0,1.0
20260327,603002,宏昌电子,10.0,10.34,404142416.0,11726371783.06,电子化学,131410,131410,0,1.0
20260327,603026,石大胜华,10.0,93.85,2843855584.0,21838990163.9,电池,130820,130820,0,2.0
20260327,603076,乐惠国际,10.02,28.12,175955134.0,3394121793.28,专用设备,94405,94405,0,1.0
20260327,603090,宏盛股份,10.0,65.44,388366576.0,6544000000.0,通用设备,142132,142132,0,1.0
20260327,603115,海星股份,10.01,43.43,859298576.0,10505300072.0,元件,112805,135426,2,1.0
20260327,603127,昭衍新药,10.0,30.24,589612128.0,19061875143.36,医疗服务,102926,102926,0,1.0
20260327,603132,金徽股份,9.99,16.73,189701426.0,16361940000.0,工业金属,111538,111538,0,1.0
20260327,603248,锡华科技,10.0,29.04,437473792.0,2012730978.72,风电设备,95147,95147,0,1.0
20260327,603324,盛剑科技,10.01,25.5,149878883.0,3765829290.0,环保设备,130541,130541,0,1.0
20260327,603387,基蛋生物,10.0,9.9,412072176.0,5020819818.3,医疗器械,100600,100703,1,1.0
20260327,603399,永杉锂业,10.05,11.72,543215952.0,6004046406.28,能源金属,104406,131045,1,1.0
20260327,603538,美诺华,9.99,39.18,819590160.0,8470554735.12,化学制药,93517,93656,2,4.0
20260327,603585,苏利股份,10.03,20.74,66753739.0,3789959717.98,农化制品,93045,93106,1,1.0
20260327,603618,杭电股份,10.01,24.28,1923856544.0,16786599956.48,电网设备,112246,112246,0,1.0
20260327,603738,泰晶科技,10.0,26.19,1046186192.0,10106393415.48,元件,105821,105821,0,1.0
20260327,603978,深圳新星,10.02,25.69,394732912.0,5423012541.31,金属新材,103215,103215,0,1.0
20260327,605299,舒华体育,10.0,19.25,1107000096.0,7877610567.75,文娱用品,144551,144551,0,1.0
20260327,605388,均瑶健康,9.98,7.05,138437117.0,4233412200.0,饮料乳品,94112,94112,0,1.0
20260327,688068,热景生物,20.0,132.13,669216592.0,12249500112.2,医疗器械,133108,133108,0,1.0
20260326,000037,深南电A,10.0,11.99,789012928.0,4063508718.5,电力,111500,111500,0,1.0
20260326,000692,惠天热电,10.11,4.9,148400781.0,2610881582.4,电力,94436,94436,0,1.0
20260326,000720,新能泰山,10.11,5.01,106067572.0,6295223170.71,电网设备,92500,92500,0,3.0
20260326,000722,湖南发展,9.99,18.28,2020618416.0,8484813394.96,电力,93018,105418,13,3.0
20260326,000767,晋控电力,9.98,4.63,961523392.0,13483700998.68,电力,93054,93524,2,1.0
20260326,000927,中国铁物,9.87,3.34,1862552688.0,20208170940.54,轨交设备,93203,145336,12,2.0
20260326,000965,天保基建,10.0,4.18,319187648.0,4639093141.1,房地产开发,92500,101133,2,1.0
20260326,000968,蓝焰控股,9.96,10.93,1022050352.0,10574804073.8,油气开采,131951,131951,0,1.0
20260326,001367,海森药业,9.99,24.12,158715307.0,959955618.6,化学制药,93012,93545,1,1.0
20260326,002082,万邦德,9.99,23.67,1143015616.0,13095496663.74,化学制药,143518,144345,4,1.0
20260326,002109,兴化股份,10.02,4.94,528144320.0,6304773063.94,化学原料,95824,95824,0,1.0
20260326,002149,西部材料,10.0,46.74,4253374464.0,22815629666.76,小金属,143606,143606,0,1.0
20260326,002192,融捷股份,10.01,70.91,2839523040.0,18374034546.98,能源金属,94833,141042,9,3.0
20260326,002263,大东南,10.12,3.7,276128224.0,6949876870.0,塑料,94018,94018,0,1.0
20260326,002361,神剑股份,10.03,12.4,1875878832.0,10033125001.6,塑料,140151,140151,0,1.0
20260326,002471,中超控股,10.05,8.76,1152180496.0,11760946163.88,电网设备,92500,92500,0,1.0
20260326,002692,远程股份,9.93,5.98,187970228.0,4291899670.5,电网设备,93909,93909,0,1.0
20260326,002705,新宝股份,9.98,14.77,743152832.0,11935687218.0,小家电,93003,144648,3,1.0
20260326,002782,可立克,10.01,26.16,825489296.0,12726871392.0,其他电子,105800,142518,4,1.0
20260326,002902,铭普光磁,10.02,28.55,787010912.0,5071400623.3,通信设备,93024,93103,1,2.0
20260326,003018,金富科技,10.02,28.22,231195267.0,2764965263.5,包装印刷,93418,93418,0,1.0
20260326,600163,中闽能源,9.95,8.29,640983936.0,15775838025.47,电力,92502,101238,1,2.0
20260326,600207,安彩高科,10.03,6.58,580191696.0,7167676605.32,光伏设备,100449,100449,0,1.0
20260326,600310,广西能源,10.09,6.0,1118519216.0,8794264332.0,电力,103105,103105,0,1.0
20260326,600682,南京新百,9.97,7.06,221033323.0,8218265541.5,综合Ⅱ,94511,94511,0,1.0
20260326,600726,华电能源,10.08,6.77,3760289392.0,50608026128.16,电力,145559,145559,0,2.0
20260326,600800,渤海化学,9.92,5.21,308052224.0,5781694425.36,炼化及贸,93105,93347,2,2.0
20260326,600844,金煤科技,9.93,4.54,794584864.0,3735197078.36,化学原料,134523,134523,0,1.0
20260326,601515,衢州东峰,9.98,4.41,149340508.0,8486915659.11,包装印刷,93521,93521,0,1.0
20260326,601908,京运通,10.07,5.03,1331663760.0,12145452390.83,电力,103924,103924,0,1.0
20260326,603026,石大胜华,10.01,85.32,2006122752.0,19854050514.48,电池,95239,132451,2,1.0
20260326,603217,元利科技,9.98,24.68,93989858.0,5135601968.0,化学制品,94658,94658,0,1.0
20260326,603272,联翔股份,10.0,29.38,217169262.0,3044561260.0,家居用品,101251,101251,0,1.0
20260326,603520,司太立,10.04,10.3,389398944.0,4515621774.3,化学制药,94325,95855,1,1.0
20260326,603538,美诺华,10.01,35.62,1013602048.0,7700897388.08,化学制药,93342,94318,7,3.0
20260326,603601,再升科技,9.98,13.44,5615861248.0,15353062650.24,专业工程,93004,140225,5,2.0
20260326,603687,大胜达,10.0,16.5,1589996064.0,9075525756.0,包装印刷,101944,102811,1,1.0
20260326,603937,丽岛新材,9.98,14.32,222114007.0,2991290136.32,工业金属,93905,93905,0,1.0
20260326,605555,德昌股份,10.01,16.81,285205584.0,8137200562.4,小家电,135527,135527,0,1.0
20260325,000070,特发信息,9.99,15.86,634823824.0,14094446592.72,通信设备,93557,93557,0,1.0
20260325,000539,粤电力Ａ,10.03,7.46,1656450032.0,19063186266.54,电力,95421,100757,2,2.0
20260325,000592,平潭发展,10.05,11.17,3170908416.0,21391582655.33,林业Ⅱ,142627,142627,0,1.0
20260325,000601,韶能股份,10.05,8.87,2043467744.0,9309303665.09,电力,93024,94724,4,2.0
20260325,000639,西王食品,9.93,3.1,160729283.0,3346222993.2,食品加工,94521,94521,0,1.0
20260325,000659,珠海中富,10.03,4.17,203356948.0,5361379508.4,包装印刷,130054,130054,0,1.0
20260325,000690,宝新能源,10.0,5.61,1489921088.0,12198784413.75,电力,102015,104018,1,1.0
20260325,000720,新能泰山,9.9,4.55,81710420.0,5717218648.05,电网设备,92500,92500,0,2.0
20260325,000722,湖南发展,9.99,16.62,102218584.0,7714310646.84,电力,92500,92500,0,2.0
20260325,000753,漳州发展,9.94,6.97,282699488.0,6910623064.87,综合Ⅱ,145030,145030,0,1.0
20260325,000791,甘肃能源,9.99,9.25,1459718752.0,17904501520.5,电力,102100,142145,4,1.0
20260325,000859,国风新材,10.0,10.34,225007044.0,9263867302.14,塑料,93000,93000,0,1.0
20260325,000889,中嘉博创,9.94,3.54,82760698.0,3079267853.04,通信服务,93000,93000,0,1.0
20260325,000927,中国铁物,10.14,3.04,267614295.0,18393065766.24,轨交设备,100818,100818,0,1.0
20260325,000978,桂林旅游,9.99,7.38,246672082.0,3454716375.0,旅游及景,103900,103900,0,1.0
20260325,000993,闽东电力,10.02,15.7,932591152.0,6904036880.4,电力,142648,142648,0,1.0
20260325,001316,润贝航科,10.01,47.58,121583056.0,5295255993.3,炼化及贸,103027,103027,0,1.0
20260325,001376,百通能源,10.03,17.88,281464544.0,3821900296.44,电力,105518,105518,0,1.0
20260325,001400,江顺科技,10.0,147.29,210379530.0,2209350000.0,专用设备,94115,94115,0,1.0
20260325,002038,双鹭药业,10.04,6.25,344774304.0,5324459181.25,化学制药,105533,105736,1,1.0
20260325,002192,融捷股份,10.0,64.46,2447530928.0,16702725523.88,能源金属,93127,112936,19,2.0
20260325,002309,中利集团,9.98,5.07,5368929536.0,12199090801.56,光伏设备,105948,145600,9,4.0
20260325,002418,康盛股份,10.05,4.6,406271824.0,5227427754.8,家电零部,94103,102715,1,1.0
20260325,002467,二六三,9.99,7.38,947534016.0,10087603602.66,通信服务,93312,93418,1,1.0
20260325,002475,立讯精密,9.99,50.97,13043880704.0,370514832322.35,消费电子,101815,130330,1,1.0
20260325,002479,富春环保,10.04,5.92,184816075.0,5109391236.48,电力,94836,94836,0,1.0
20260325,002491,通鼎互联,10.04,11.4,465162880.0,13411745129.4,通信设备,93118,93118,0,2.0
20260325,002580,圣阳股份,9.98,15.54,1203528144.0,7029344952.0,电池,131957,132709,1,1.0
20260325,002718,友邦吊顶,10.0,62.5,129076704.0,5873801500.0,装修建材,133633,133633,0,1.0
20260325,002730,电光科技,10.0,25.86,813867408.0,8948332696.8,专用设备,111448,111448,0,1.0
20260325,002761,浙江建投,10.06,8.53,207143082.0,9227655231.13,房屋建设,104009,104009,0,1.0
20260325,002771,真视通,10.01,16.93,376731968.0,2954533109.15,IT服务Ⅱ,100251,100251,0,2.0
20260325,002902,铭普光磁,10.0,25.95,186167895.0,4609556783.7,通信设备,92500,92500,0,1.0
20260325,002941,新疆交建,9.98,16.09,548564896.0,11741696357.48,基础建设,111106,111106,0,1.0
20260325,003043,华亚智能,10.01,51.21,257181026.0,4292734376.16,半导体,132348,135709,3,1.0
20260325,300069,金利华电,20.01,21.83,489539920.0,2554110000.0,电网设备,111033,111033,0,1.0
20260325,300245,天玑科技,20.02,13.37,490969072.0,4069541253.61,IT服务Ⅱ,111936,111936,0,1.0
20260325,300658,延江股份,20.0,27.78,624692320.0,6264779308.92,个护用品,100015,100015,0,1.0
20260325,301196,唯科科技,20.0,110.16,1201373312.0,9028891067.76,塑料,132306,132306,0,1.0
20260325,301419,阿莱德,20.01,43.79,333151408.0,3473711814.0,通信设备,93315,93315,0,1.0
20260325,600032,浙江新能,9.97,13.02,2153556016.0,31308872718.48,电力,95302,142947,4,3.0
20260325,600152,维科技术,10.02,10.32,798489744.0,5460099150.0,电池,110025,110025,0,1.0
20260325,600158,中体产业,9.99,11.23,1175623456.0,10775331742.41,体育Ⅱ,100410,134310,8,1.0
20260325,600163,中闽能源,10.07,7.54,662604112.0,14348590918.22,电力,95358,95358,0,1.0
20260325,600191,华资实业,10.01,11.98,129075372.0,5809485360.0,农产品加,134534,134534,0,1.0
20260325,600251,冠农股份,9.99,11.23,186934122.0,8725637937.09,农产品加,130958,130958,0,1.0
20260325,600345,长江通信,10.01,39.99,850329760.0,8460256287.03,通信设备,143433,143433,0,1.0
20260325,600396,华电辽能,10.03,8.34,823882032.0,12282374853.78,电力,93311,93423,1,8.0
20260325,600433,冠豪高新,10.12,3.7,299674208.0,6476033162.1,造纸,133430,144745,2,1.0
20260325,600527,江南高纤,9.96,2.54,414791248.0,4398672691.08,纺织制造,110642,110718,1,2.0
20260325,600539,狮头股份,9.97,12.91,421081200.0,2969300000.0,互联网电,93856,145656,7,2.0
20260325,600589,大位科技,9.97,11.14,1189277200.0,16470154574.6,IT服务Ⅱ,93643,93813,1,1.0
20260325,600666,奥瑞德,10.0,5.28,347193008.0,12776295496.8,光学光电,92502,92502,0,2.0
20260325,600698,湖南天雁,9.95,8.18,357345216.0,6793095241.38,汽车零部件,135700,135700,0,2.0
20260325,600726,华电能源,10.02,6.15,2735127264.0,45973317679.2,电力,102615,142345,5,1.0
20260325,600758,辽宁能源,10.0,5.72,931291008.0,7554652213.68,煤炭开采,92503,93354,3,3.0
20260325,600780,通宝能源,10.03,7.68,819308960.0,8805139376.64,电力,111559,144250,11,1.0
20260325,600800,渤海化学,9.98,4.74,220495313.0,5260121223.84,炼化及贸,105550,105705,1,1.0
20260325,600802,福建水泥,10.0,6.27,159640330.0,2873217468.0,水泥,144450,144523,1,1.0
20260325,600815,厦工股份,10.0,4.29,770974432.0,7610865319.2,工程机械,95623,100217,3,1.0
20260325,600982,宁波能源,10.05,6.9,1677731984.0,7711629646.5,电力,101142,145521,9,2.0
20260325,601002,晋亿实业,9.92,5.54,202989885.0,5287601588.8,通用设备,111347,111347,0,1.0
20260325,601016,节能风电,9.98,5.4,3814806848.0,32044412003.4,电力,95501,95704,1,2.0
20260325,601133,柏诚股份,10.01,19.35,574057536.0,2890633496.4,专业工程,93611,94605,1,1.0
20260325,601606,长城军工,9.99,43.27,2579483760.0,31337362868.0,地面兵装,141816,143916,2,2.0
20260325,601869,长飞光纤,10.0,256.64,5462444288.0,104282664904.96,通信设备,95501,131601,8,2.0
20260325,601999,出版传媒,10.01,8.02,156589856.0,4418335894.0,出版,101957,101957,0,1.0
20260325,603042,华脉科技,9.99,21.25,482210144.0,3412534100.0,通信设备,94027,101942,3,1.0
20260325,603052,可川科技,10.0,65.65,471407616.0,12335456563.3,消费电子,94910,94910,0,1.0
20260325,603118,共进股份,9.97,12.79,785598448.0,10069265232.74,通信设备,130402,130402,0,1.0
20260325,603175,超颖电子,10.0,88.3,248590613.0,3885138896.4,元件,93804,93804,0,1.0
20260325,603179,新泉股份,10.0,66.0,1123672864.0,33669364938.0,汽车零部件,132429,134656,1,1.0
20260325,603538,美诺华,9.99,32.38,939005760.0,7000422723.92,化学制药,93149,142601,5,2.0
20260325,603601,再升科技,9.99,12.22,1320515168.0,13959406665.62,专业工程,93053,93053,0,1.0
20260325,603618,杭电股份,9.99,22.8,1419438224.0,15763364044.8,电网设备,93937,93937,0,1.0
20260325,603629,利通电子,10.0,62.68,936084448.0,16099483360.0,消费电子,95702,95702,0,1.0
20260325,603808,歌力思,10.03,10.42,242060565.0,3845947788.76,服装家纺,95532,141053,1,2.0
20260325,603829,洛凯股份,10.0,28.49,230920633.0,5306722869.91,电网设备,131926,131926,0,1.0
20260325,603933,睿能科技,10.01,22.3,147704973.0,4628244022.5,其他电子,131109,131109,0,1.0
20260325,603938,三孚股份,9.99,24.44,166786403.0,9351342706.68,化学原料,93856,93856,0,1.0
20260325,603958,哈森股份,10.0,20.79,176853943.0,4560494400.0,服装家纺,100817,100817,0,1.0
20260325,605168,三人行,10.02,34.82,147601362.0,7340647452.52,广告营销,104013,104013,0,1.0
20260325,605299,舒华体育,9.98,17.74,367514752.0,7259678518.02,文娱用品,94005,94005,0,2.0
20260325,605366,宏柏新材,10.01,11.21,312178976.0,8699831017.0,化学制品,93339,93742,2,2.0
20260324,000035,中国天楹,10.03,7.46,1275056176.0,17255172080.08,环境治理,93503,105003,3,1.0
20260324,000065,北方国际,9.98,14.22,659942288.0,13863963735.36,专业工程,104509,104509,0,1.0
20260324,000415,渤海租赁,10.0,4.29,492311680.0,23135780094.57,多元金融,130206,130206,0,1.0
20260324,000509,华塑控股,10.02,4.5,389420944.0,4829061636.0,光学光电,94524,94524,0,1.0
20260324,000539,粤电力Ａ,10.06,6.78,1839198528.0,17325523175.22,电力,145545,145545,0,1.0
20260324,000601,韶能股份,9.96,8.06,2245346224.0,8459186870.42,电力,93536,103409,2,1.0
20260324,000677,恒天海龙,10.04,4.93,461072848.0,4259411283.64,化学纤维,103515,103515,0,1.0
20260324,000688,国城矿业,10.0,35.86,1631477600.0,42496373021.96,工业金属,145242,145242,0,1.0
20260324,000720,新能泰山,10.11,4.14,107283136.0,5202040703.94,电网设备,92500,92500,0,1.0
20260324,000722,湖南发展,9.97,15.11,306761280.0,7013431641.02,电力,93421,93421,0,1.0
20260324,000811,冰轮环境,10.02,18.11,624757392.0,17718745782.91,通用设备,133842,133842,0,1.0
20260324,001203,大中矿业,10.0,40.26,2551770688.0,52954637982.18,冶钢原料,143130,145627,4,1.0
20260324,002082,万邦德,10.01,19.79,531626912.0,10948875326.38,化学制药,105521,111424,1,1.0
20260324,002083,孚日股份,10.04,10.96,851831312.0,10375163571.52,纺织制造,93039,142103,1,1.0
20260324,002192,融捷股份,10.01,58.6,1713840992.0,15184295930.8,能源金属,93027,103518,5,1.0
20260324,002218,拓日新能,10.02,7.25,1323987600.0,10094887305.25,电力,93042,93336,1,2.0
20260324,002222,福晶科技,10.0,64.79,1718420752.0,30331549550.06,光学光电,141815,141815,0,1.0
20260324,002265,建设工业,10.01,22.19,442501584.0,22923166631.33,汽车零部件,100654,102218,1,1.0
20260324,002309,中利集团,10.02,4.61,264749119.0,11092269939.88,光伏设备,92500,92500,0,3.0
20260324,002316,亚联发展,9.94,5.2,293841088.0,1772082000.0,通信服务,93045,143136,2,1.0
20260324,002323,雅博股份,10.08,2.62,485906080.0,5555400640.88,专业工程,93712,93712,0,1.0
20260324,002350,北京科锐,10.02,15.04,328687296.0,7979494123.84,电网设备,93018,93018,0,1.0
20260324,002428,云南锗业,10.0,44.66,3601662528.0,29164571012.5,小金属,140954,140954,0,1.0
20260324,002445,中南文化,9.97,4.08,943263808.0,9654834369.84,通用设备,93512,94651,1,1.0
20260324,002491,通鼎互联,9.98,10.36,1781116304.0,12188217503.56,通信设备,94803,140057,4,1.0
20260324,002498,汉缆股份,10.0,8.8,2631998160.0,29275804800.0,电网设备,93724,102136,3,1.0
20260324,002519,银河电子,10.0,7.92,642483616.0,8860780851.12,地面兵装,133915,133915,0,1.0
20260324,002631,德尔未来,10.06,6.89,191023365.0,5467713505.28,家居用品,141445,141445,0,1.0
20260324,002636,金安国纪,10.01,30.99,1483494592.0,22446534772.83,元件,143106,144024,2,1.0
20260324,002645,华宏科技,10.03,16.45,575307952.0,9194358213.95,环保设备,135412,135412,0,1.0
20260324,002663,普邦股份,10.24,2.26,128444234.0,2921936188.94,基础建设,141118,141118,0,1.0
20260324,002685,华东重机,9.95,6.96,317038416.0,7012591959.36,工程机械,111657,111948,2,1.0
20260324,002771,真视通,10.01,15.39,196759877.0,2685780540.45,IT服务Ⅱ,102803,102803,0,1.0
20260324,002795,永和智控,10.03,7.35,143286968.0,3193052760.45,通用设备,102624,102624,0,1.0
20260324,002887,绿茵生态,10.03,11.3,91921258.0,2198991480.8,环境治理,131618,131618,0,1.0
20260324,300335,迪森股份,20.0,8.4,887038720.0,3226953777.6,电力,103930,103930,0,1.0
20260324,300385,雪浪环境,19.99,18.73,461292784.0,5444111116.09,环境治理,93042,93042,0,2.0
20260324,300497,富祥药业,19.97,17.0,1594103104.0,7494325679.0,化学制药,93151,95142,5,1.0
20260324,301226,祥明智能,20.0,42.96,728894784.0,4674048000.0,电机Ⅱ,102439,102439,0,1.0
20260324,600026,中远海能,9.99,25.87,3657522992.0,89892465338.65,航运港口,110645,150000,1,1.0
20260324,600032,浙江新能,10.04,11.84,1990205504.0,28471355836.16,电力,144745,144830,1,2.0
20260324,600076,康欣新材,9.87,3.45,98533834.0,4638674616.15,包装印刷,130521,130521,0,1.0
20260324,600137,浪莎股份,9.99,21.69,103541000.0,2108649483.72,服装家纺,134046,134046,0,1.0
20260324,600184,光电股份,9.99,15.86,270696128.0,9242057642.48,地面兵装,144235,144235,0,1.0
20260324,600186,莲花控股,10.08,6.77,1292360704.0,12052551730.07,调味发酵,103844,104114,2,1.0
20260324,600192,长城电工,9.98,9.04,258877371.0,3993401920.0,电网设备,93616,144328,1,1.0
20260324,600234,科新发展,10.0,14.19,83202829.0,3725172606.87,装修装饰,142238,144708,8,1.0
20260324,600396,华电辽能,10.01,7.58,1742915072.0,11163117672.86,电力,93815,100336,3,7.0
20260324,600475,华光环能,10.03,18.76,573341680.0,17688536276.04,电力,93549,110325,1,1.0
20260324,600510,黑牡丹,10.07,8.42,114914968.0,8689654347.94,房地产开发,144438,144438,0,1.0
20260324,600527,江南高纤,10.0,2.31,352200640.0,4000367683.62,纺织制造,105657,134100,1,1.0
20260324,600537,亿晶光电,9.94,3.65,748811440.0,4320559815.7,光伏设备,140159,141429,2,1.0
20260324,600539,狮头股份,10.03,11.74,160111457.0,2700200000.0,互联网电,94854,95230,1,1.0
20260324,600666,奥瑞德,10.09,4.8,1763472880.0,11614814088.0,光学光电,102239,102239,0,1.0
20260324,600698,湖南天雁,10.06,7.44,177157738.0,6178560953.04,汽车零部件,100355,100355,0,1.0
20260324,600744,华银电力,10.04,8.77,2635764704.0,17812959882.98,电力,93815,112336,1,1.0
20260324,600758,辽宁能源,9.94,5.2,652508704.0,6867865648.8,煤炭开采,93114,93114,0,2.0
20260324,600773,西藏城投,9.98,18.08,1122383440.0,17204690519.2,房地产开发,142304,143119,3,1.0
20260324,600821,金开新能,10.04,11.07,6439102720.0,22109706424.71,电力,103918,133130,3,1.0
20260324,600868,梅雁吉祥,9.88,3.78,728912144.0,7175002006.62,电力,141259,143617,2,1.0
20260324,600982,宁波能源,10.0,6.27,1064144432.0,7007524330.95,电力,133634,134534,2,1.0
20260324,601016,节能风电,10.09,4.91,5477009152.0,29136678321.61,电力,112553,135211,4,1.0
20260324,601226,华电科工,10.03,9.76,455895072.0,11343303312.0,专业工程,93400,93945,2,1.0
20260324,601606,长城军工,10.01,39.34,931941392.0,28491145256.0,地面兵装,95308,95308,0,1.0
20260324,601858,中国科传,10.02,24.27,364938832.0,19185435000.0,出版,95739,101021,1,1.0
20260324,601869,长飞光纤,10.0,233.31,4320966912.0,94802792039.34,通信设备,143145,143145,0,1.0
20260324,601975,招商南油,10.02,4.83,1588084176.0,22606064794.74,航运港口,105245,132430,1,1.0
20260324,603017,中衡设计,10.03,13.93,250925879.0,3847330781.49,工程咨询,103254,103254,0,1.0
20260324,603115,海星股份,10.0,35.21,344002688.0,8516960984.0,元件,104159,104159,0,1.0
20260324,603165,荣晟环保,9.98,15.32,362753872.0,4618623672.12,造纸,93717,93957,1,1.0
20260324,603421,鼎信通讯,9.99,10.57,521859744.0,6893653701.27,通信设备,95409,95627,1,1.0
20260324,603527,众源新材,10.04,10.41,272136896.0,3299670192.0,工业金属,141335,141335,0,1.0
20260324,603538,美诺华,10.01,29.44,546583600.0,6364806824.96,化学制药,94006,94006,0,1.0
20260324,603759,海天股份,9.99,10.13,56912640.0,4677628800.0,环境治理,92502,92502,0,1.0
20260324,603808,歌力思,9.99,9.47,83402603.0,3495309554.66,服装家纺,142042,142403,1,1.0
20260324,603922,金鸿顺,10.0,20.9,255521407.0,3745280000.0,汽车零部件,110306,141724,5,1.0
20260324,603929,亚翔集成,10.0,191.18,726313616.0,40790164800.0,专业工程,95233,95233,0,1.0
20260324,603937,丽岛新材,10.01,12.31,72837405.0,2571423294.56,工业金属,135909,135909,0,1.0
20260324,605056,咸亨国际,10.0,23.64,270165712.0,9536215248.0,通用设备,142803,144857,2,1.0
20260324,605196,华通线缆,10.0,44.33,864748224.0,22385000081.73,电网设备,142945,142945,0,1.0
20260324,605299,舒华体育,10.03,16.13,736660240.0,6600823815.99,文娱用品,102326,131511,1,1.0
20260324,605366,宏柏新材,10.04,10.19,627889936.0,7908231763.0,化学制品,133728,141749,1,1.0
20260324,688551,科威尔,20.0,47.34,194477962.0,3979907364.06,其他电源,93631,93631,0,1.0
20260323,000703,恒逸石化,10.04,11.84,715730592.0,42427072040.64,炼化及贸,130642,130642,0,1.0
20260323,001258,立新能源,10.05,10.62,903245120.0,9911896462.08,电力,94606,142400,2,1.0
20260323,002150,正泰电源,10.01,38.37,2249851552.0,13757370805.86,通用设备,93209,143936,6,2.0
20260323,002218,拓日新能,10.02,6.59,1222912416.0,9175904460.91,电力,95709,95709,0,1.0
20260323,002309,中利集团,9.97,4.19,307083552.0,10081694370.52,光伏设备,92500,92500,0,2.0
20260323,002310,东方新能,10.06,3.83,3194865824.0,16082360416.11,电力,94857,134639,7,3.0
20260323,002565,顺灏股份,9.97,16.98,4713045760.0,17997847795.56,包装印刷,94027,145230,12,1.0
20260323,002896,中大力德,10.0,77.0,967470992.0,15132245590.0,通用设备,93145,145142,6,1.0
20260323,300345,华民股份,20.03,8.99,1604771600.0,4309332164.07,光伏设备,94430,144206,12,1.0
20260323,300385,雪浪环境,19.98,15.61,110816389.0,4537243701.13,环境治理,92500,92500,0,1.0
20260323,300868,杰美特,19.99,46.33,797146704.0,3741773001.33,消费电子,95100,142339,24,1.0
20260323,600032,浙江新能,10.02,10.76,1726100048.0,25874306486.24,电力,102641,144948,10,1.0
20260323,600143,金发科技,10.02,17.57,3244402240.0,46293893311.96,塑料,93903,144954,16,1.0
20260323,600149,廊坊发展,10.03,6.36,284778000.0,2417817600.0,电力,130432,130432,0,1.0
20260323,600376,首开股份,9.93,5.87,1281798208.0,15142047970.54,房地产开发,95224,95224,0,1.0
20260323,600396,华电辽能,10.06,6.89,1148215936.0,10146949969.13,电力,93059,94247,3,6.0
20260323,600758,辽宁能源,10.0,4.73,446178736.0,6247116253.62,煤炭开采,93104,93104,0,1.0
20260323,600792,云煤能源,10.07,4.92,382500976.0,5460824112.0,焦炭Ⅱ,94221,95242,2,1.0
20260323,600844,金煤科技,10.11,4.03,298238848.0,3315604455.02,化学原料,93954,93954,0,1.0
20260323,603016,新宏泰,10.01,38.58,395557264.0,5716012800.0,电网设备,103554,145124,4,1.0
20260323,603105,芯能科技,10.02,12.74,1298752880.0,6370115959.48,电力,135934,145143,5,1.0
20260323,603272,联翔股份,10.0,23.98,105976130.0,2484975460.0,家居用品,93450,145308,1,1.0
20260323,603529,爱玛科技,10.01,31.11,1199244704.0,26367605848.38,摩托车及,94221,135621,7,1.0
