2026-06-18 20:35:33.937 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 东山精密 集合竞价买入，开盘价: 244.00
2026-06-18 20:35:35.081 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 东山精密 计算股数不足1手，跳过
2026-06-18 20:35:36.115 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 光迅科技 集合竞价买入，开盘价: 233.50
2026-06-18 20:35:37.643 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 光迅科技 计算股数不足1手，跳过
2026-06-18 20:35:38.417 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 中钨高新 集合竞价买入，开盘价: 89.48
2026-06-18 20:35:44.556 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260616] 买入 中钨高新(000657): 100股 @ 89.66, 成本:8968.59
2026-06-18 20:35:45.126 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 云南锗业 集合竞价买入，开盘价: 103.33
2026-06-18 20:35:45.144 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260616] 买入 云南锗业(002428): 100股 @ 103.54, 成本:10356.77
2026-06-18 20:35:45.147 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 风华高科
2026-06-18 20:35:45.150 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 生益科技
2026-06-18 20:35:45.155 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 光库科技
2026-06-18 20:35:45.163 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 厦门钨业
2026-06-18 20:35:45.168 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中国巨石
2026-06-18 20:35:45.169 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 长芯博创
2026-06-18 20:35:45.986 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260617] 有研新材 触发基础止盈: 39.79 (盈利22.45%)
2026-06-18 20:35:48.215 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260617] 方正科技 触发基础止盈: 14.35 (盈利11.02%)
2026-06-18 20:35:53.677 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260617] 卖出 有研新材(600206): 100股 @ 39.71, 盈亏:715.42(22.01%)
2026-06-18 20:35:53.679 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260617] 卖出 方正科技(600601): 400股 @ 14.32, 盈亏:549.20(10.62%)
2026-06-18 20:35:53.693 | INFO     | backtest.backtest_engine:_process_date:154 - [20260617] 加载 20260616 制定的 10 条交易计划
2026-06-18 20:35:55.304 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 兴森科技 集合竞价买入，开盘价: 45.01
2026-06-18 20:35:56.462 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260617] 买入 兴森科技(002436): 200股 @ 45.10, 成本:9022.71
2026-06-18 20:35:56.463 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 三安光电
2026-06-18 20:35:56.464 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 永鼎股份
2026-06-18 20:35:56.464 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大族激光
2026-06-18 20:35:56.465 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 太辰光
2026-06-18 20:35:56.466 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 盛和资源
2026-06-18 20:35:56.467 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 麦格米特
2026-06-18 20:35:56.468 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 厦门钨业
2026-06-18 20:35:56.469 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 江海股份
2026-06-18 20:35:56.469 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 东材科技
2026-06-18 20:36:10.226 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260618] 兴森科技 触发第一次分批止盈: 52.06 (盈利15.43%, 卖出100股)
2026-06-18 20:36:10.229 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260618] 分批卖出 兴森科技(002436): 100股 @ 51.96, 盈亏:677.48(15.02%), 剩余:100股
2026-06-18 20:36:10.236 | INFO     | backtest.backtest_engine:_process_date:154 - [20260618] 加载 20260617 制定的 10 条交易计划
2026-06-18 20:36:10.237 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 兆易创新
2026-06-18 20:36:10.238 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 京东方A
2026-06-18 20:36:10.239 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 香农芯创
2026-06-18 20:36:10.239 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 TCL科技
2026-06-18 20:36:10.241 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 协创数据
2026-06-18 20:36:10.242 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 鹏鼎控股
2026-06-18 20:36:10.242 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中国巨石
2026-06-18 20:36:10.243 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 昊华科技
2026-06-18 20:36:10.244 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中材科技
2026-06-18 20:36:10.245 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 江海股份
2026-06-18 20:36:10.255 | INFO     | backtest.backtest_engine:run_backtest:131 - 回测完成: 最终资金 82,791.82
2026-06-18 20:36:10.256 | INFO     | backtest.backtest_engine:run_backtest:132 - 总收益率: -17.21%
2026-06-18 20:36:10.278 | INFO     | run_backtest:save_backtest_results:104 - 交易记录已保存: G:\a_stock_sentiment_system\output\backtest_results\backtest_trades_20260618_203610.csv
2026-06-18 20:36:10.281 | INFO     | run_backtest:save_backtest_results:111 - 净值曲线已保存: G:\a_stock_sentiment_system\output\backtest_results\backtest_nav_20260618_203610.csv
2026-06-18 20:36:10.284 | INFO     | run_backtest:save_backtest_results:129 - 汇总报告已保存: G:\a_stock_sentiment_system\output\backtest_results\backtest_summary_20260618_203610.csv
2026-06-18 20:38:43.982 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 20:38:43.983 | INFO     | backtest.backtest_engine:run_backtest:119 - 开始回测: 20260506 至 20260618
2026-06-18 20:38:43.985 | INFO     | backtest.backtest_engine:run_backtest:120 - 初始资金: 1,000,000.00
2026-06-18 20:38:43.993 | INFO     | backtest.backtest_engine:_process_date:154 - [20260507] 加载 20260506 制定的 10 条交易计划
2026-06-18 20:38:44.010 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 兆易创新 集合竞价买入，开盘价: 347.00
2026-06-18 20:38:44.025 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 兆易创新(603986): 400股 @ 347.69, 成本:139119.32
2026-06-18 20:38:44.043 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 江波龙 集合竞价买入，开盘价: 490.00
2026-06-18 20:38:44.060 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 江波龙(301308): 300股 @ 490.98, 成本:147338.19
2026-06-18 20:38:44.080 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 云南锗业 平开0.00%，未高开，放弃竞价买点
2026-06-18 20:38:44.097 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 利通电子 集合竞价买入，开盘价: 160.20
2026-06-18 20:38:44.109 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 利通电子(603629): 900股 @ 160.52, 成本:144511.70
2026-06-18 20:38:44.119 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 东方国信 集合竞价买入，开盘价: 19.28
2026-06-18 20:38:44.130 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 东方国信(300166): 7700股 @ 19.32, 成本:148797.54
2026-06-18 20:38:44.143 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 西部材料 集合竞价买入，开盘价: 71.00
2026-06-18 20:38:44.145 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 西部材料(002149): 2100股 @ 71.14, 成本:149443.02
2026-06-18 20:38:44.155 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 德明利 集合竞价买入，开盘价: 603.00
2026-06-18 20:38:44.165 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 德明利(001309): 200股 @ 604.21, 成本:120877.45
2026-06-18 20:38:44.166 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 盈峰环境
2026-06-18 20:38:44.166 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 潍柴动力
2026-06-18 20:38:44.167 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 德福科技
2026-06-18 20:38:52.400 | INFO     | backtest.backtest_engine:_process_date:154 - [20260508] 加载 20260507 制定的 10 条交易计划
2026-06-18 20:38:52.419 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 东山精密
2026-06-18 20:38:52.420 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中国长城
2026-06-18 20:38:52.454 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中天科技
2026-06-18 20:38:52.475 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 巨力索具
2026-06-18 20:38:52.481 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 兴森科技
2026-06-18 20:38:52.497 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大族激光
2026-06-18 20:38:52.504 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 盈峰环境
2026-06-18 20:38:52.506 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 科华数据
2026-06-18 20:38:52.513 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 东材科技
2026-06-18 20:38:52.516 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 易点天下
2026-06-18 20:38:54.553 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260511] 江波龙 触发第一次分批止盈: 556.66 (盈利13.38%, 卖出100股)
2026-06-18 20:38:56.716 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260511] 分批卖出 江波龙(301308): 100股 @ 555.55, 盈亏:6369.72(12.97%), 剩余:200股
2026-06-18 20:38:56.735 | INFO     | backtest.backtest_engine:_process_date:154 - [20260511] 加载 20260508 制定的 10 条交易计划
2026-06-18 20:38:56.740 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 光迅科技 集合竞价买入，开盘价: 188.00
2026-06-18 20:38:56.751 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260511] 买入 光迅科技(002281): 700股 @ 188.38, 成本:131902.76
2026-06-18 20:38:56.758 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 烽火通信
2026-06-18 20:38:56.758 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 航天发展
2026-06-18 20:38:56.771 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大唐发电
2026-06-18 20:38:56.777 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 福晶科技
2026-06-18 20:38:56.794 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大位科技
2026-06-18 20:38:56.803 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 电科蓝天
2026-06-18 20:38:56.808 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 杭电股份
2026-06-18 20:38:56.815 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 汇绿生态
2026-06-18 20:38:56.820 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 立昂微
2026-06-18 20:38:57.774 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260512] 江波龙 触发基础止盈: 561.64 (盈利14.39%)
2026-06-18 20:38:59.287 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260512] 卖出 江波龙(301308): 200股 @ 560.52, 盈亏:13732.15(13.98%)
2026-06-18 20:38:59.307 | INFO     | backtest.backtest_engine:_process_date:154 - [20260512] 加载 20260511 制定的 10 条交易计划
2026-06-18 20:38:59.320 | DEBUG    | backtest.backtest_engine:_execute_buy:198 - 光迅科技 已有持仓，跳过
2026-06-18 20:38:59.327 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 长川科技 集合竞价买入，开盘价: 219.99
2026-06-18 20:38:59.345 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260512] 买入 长川科技(300604): 700股 @ 220.43, 成本:154347.28
2026-06-18 20:38:59.356 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 长电科技
2026-06-18 20:38:59.359 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大族激光
2026-06-18 20:38:59.360 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 方正科技
2026-06-18 20:38:59.361 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中航光电
2026-06-18 20:38:59.362 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 天通股份
2026-06-18 20:38:59.364 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 普冉股份
2026-06-18 20:38:59.365 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 沃森生物
2026-06-18 20:38:59.366 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 深圳华强
2026-06-18 20:39:02.925 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260513] 德明利 触发第一次分批止盈: 679.80 (盈利12.51%, 卖出100股)
2026-06-18 20:39:02.931 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260513] 分批卖出 德明利(001309): 100股 @ 678.44, 盈亏:7317.12(12.11%), 剩余:100股
2026-06-18 20:39:02.935 | INFO     | backtest.backtest_engine:_process_date:154 - [20260513] 加载 20260512 制定的 10 条交易计划
2026-06-18 20:39:02.936 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 云南锗业
2026-06-18 20:39:02.937 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 华电辽能
2026-06-18 20:39:02.938 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大唐发电
2026-06-18 20:39:02.939 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 金螳螂
2026-06-18 20:39:02.939 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 太极实业
2026-06-18 20:39:02.940 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 黄河旋风
2026-06-18 20:39:02.941 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 通鼎互联
2026-06-18 20:39:02.941 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 汉缆股份
2026-06-18 20:39:02.942 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 石英股份
2026-06-18 20:39:02.942 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 通光线缆
2026-06-18 20:39:03.796 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:462 - [20260514] 东方国信 触发时间止损: 19.00 (持仓5天, 盈利-1.65%)
2026-06-18 20:39:03.808 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:452 - [20260514] 西部材料 触发跟踪止损: 69.00 (最高点75.44, 回撤8.54%)
2026-06-18 20:39:03.811 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260514] 德明利 触发基础止盈: 721.65 (盈利19.44%)
2026-06-18 20:39:03.815 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260514] 光迅科技 触发第一次分批止盈: 203.80 (盈利8.19%, 卖出300股)
2026-06-18 20:39:03.817 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260514] 长川科技 触发硬止损: 208.87 (亏损-5.24%)
2026-06-18 20:39:03.819 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260514] 分批卖出 光迅科技(002281): 300股 @ 203.39, 盈亏:4408.64(7.80%), 剩余:400股
2026-06-18 20:39:03.820 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260514] 卖出 东方国信(300166): 7700股 @ 18.96, 盈亏:-2979.95(-2.00%)
2026-06-18 20:39:03.820 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260514] 卖出 西部材料(002149): 2100股 @ 68.86, 盈亏:-5020.81(-3.36%)
2026-06-18 20:39:03.821 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260514] 卖出 德明利(001309): 100股 @ 720.21, 盈亏:11488.32(19.01%)
2026-06-18 20:39:03.822 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260514] 卖出 长川科技(300604): 700股 @ 208.45, 盈亏:-8620.39(-5.59%)
2026-06-18 20:39:03.825 | INFO     | backtest.backtest_engine:_process_date:154 - [20260514] 加载 20260513 制定的 10 条交易计划
2026-06-18 20:39:03.836 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 工业富联 集合竞价买入，开盘价: 74.00
2026-06-18 20:39:03.846 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260514] 买入 工业富联(601138): 2100股 @ 74.15, 成本:155757.51
2026-06-18 20:39:03.849 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 德明利 集合竞价买入，开盘价: 699.00
2026-06-18 20:39:03.852 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260514] 买入 德明利(001309): 200股 @ 700.40, 成本:140121.62
2026-06-18 20:39:03.853 | DEBUG    | backtest.backtest_engine:_execute_buy:198 - 利通电子 已有持仓，跳过
2026-06-18 20:39:03.855 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 生益科技 集合竞价买入，开盘价: 98.11
2026-06-18 20:39:03.865 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260514] 买入 生益科技(600183): 1600股 @ 98.31, 成本:157337.14
2026-06-18 20:39:03.868 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 大族激光 集合竞价买入，开盘价: 153.00
2026-06-18 20:39:03.871 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260514] 买入 大族激光(002008): 1000股 @ 153.31, 成本:153351.99
2026-06-18 20:39:03.872 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 中恒电气
2026-06-18 20:39:03.872 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大普微
2026-06-18 20:39:03.873 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 麦格米特
2026-06-18 20:39:03.873 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 黄河旋风
2026-06-18 20:39:03.874 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 协创数据
2026-06-18 20:39:10.974 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260515] 工业富联 触发硬止损: 67.62 (亏损-8.80%)
2026-06-18 20:39:10.979 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260515] 生益科技 触发硬止损: 89.95 (亏损-8.50%)
2026-06-18 20:39:10.982 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260515] 大族激光 触发硬止损: 143.30 (亏损-6.53%)
2026-06-18 20:39:10.982 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260515] 卖出 工业富联(601138): 2100股 @ 67.48, 盈亏:-14223.75(-9.13%)
2026-06-18 20:39:10.983 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260515] 卖出 生益科技(600183): 1600股 @ 89.77, 盈亏:-13891.70(-8.83%)
2026-06-18 20:39:10.984 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260515] 卖出 大族激光(002008): 1000股 @ 143.01, 盈亏:-10524.51(-6.86%)
2026-06-18 20:39:11.737 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260518] 兆易创新 触发第一次分批止盈: 400.00 (盈利15.04%, 卖出200股)
2026-06-18 20:39:17.228 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260518] 利通电子 触发第一次分批止盈: 174.58 (盈利8.76%, 卖出400股)
2026-06-18 20:39:17.232 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260518] 光迅科技 触发基础止盈: 209.90 (盈利11.43%)
2026-06-18 20:39:17.235 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260518] 分批卖出 兆易创新(603986): 200股 @ 399.20, 盈亏:10176.55(14.63%), 剩余:200股
2026-06-18 20:39:17.236 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260518] 分批卖出 利通电子(603629): 400股 @ 174.23, 盈亏:5374.31(8.37%), 剩余:500股
2026-06-18 20:39:17.237 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260518] 卖出 光迅科技(002281): 400股 @ 209.48, 盈亏:8310.15(11.03%)
2026-06-18 20:39:17.240 | INFO     | backtest.backtest_engine:_process_date:154 - [20260518] 加载 20260515 制定的 10 条交易计划
2026-06-18 20:39:17.243 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 大唐发电 低开-3.03%，未高开，放弃竞价买点
2026-06-18 20:39:17.253 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 多氟多 集合竞价买入，开盘价: 37.22
2026-06-18 20:39:17.256 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260518] 买入 多氟多(002407): 4000股 @ 37.29, 成本:149222.51
2026-06-18 20:39:17.259 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 巨轮智能 低开-0.95%，未高开，放弃竞价买点
2026-06-18 20:39:17.268 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 隆华科技 低开-1.75%，未高开，放弃竞价买点
2026-06-18 20:39:17.277 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 五洲新春 低开-3.23%，未高开，放弃竞价买点
2026-06-18 20:39:17.281 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 京能电力 集合竞价买入，开盘价: 7.23
2026-06-18 20:39:17.283 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260518] 买入 京能电力(600578): 20900股 @ 7.24, 成本:151454.64
2026-06-18 20:39:17.292 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 盛合晶微 低开-5.35%，未高开，放弃竞价买点
2026-06-18 20:39:17.295 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 粤传媒 集合竞价买入，开盘价: 20.94
2026-06-18 20:39:17.299 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260518] 买入 粤传媒(002181): 7200股 @ 20.98, 成本:151114.86
2026-06-18 20:39:17.308 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 精测电子 低开-1.51%，未高开，放弃竞价买点
2026-06-18 20:39:17.311 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 大普微 集合竞价买入，开盘价: 695.00
2026-06-18 20:39:17.314 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260518] 买入 大普微(301666): 200股 @ 696.39, 成本:139319.78
2026-06-18 20:39:18.108 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:488 - [20260519] 兆易创新 触发第二次分批止盈: 404.56 (盈利16.36%, 卖出100股)
2026-06-18 20:39:19.409 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260519] 京能电力 触发第一次分批止盈: 8.27 (盈利14.16%, 卖出10400股)
2026-06-18 20:39:19.412 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260519] 粤传媒 触发硬止损: 15.95 (亏损-23.98%)
2026-06-18 20:39:19.976 | DEBUG    | core.data.data_manager_stock:get_stock_daily:91 - [get_stock_daily] Tushare返回空数据
2026-06-18 20:39:19.977 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260519] 分批卖出 兆易创新(603986): 100股 @ 403.75, 盈亏:5542.77(15.94%), 剩余:100股
2026-06-18 20:39:19.979 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260519] 分批卖出 京能电力(600578): 10400股 @ 8.25, 盈亏:10359.41(13.75%), 剩余:10500股
2026-06-18 20:39:19.980 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260519] 卖出 粤传媒(002181): 7200股 @ 15.92, 盈亏:-36653.53(-24.26%)
2026-06-18 20:39:19.984 | INFO     | backtest.backtest_engine:_process_date:154 - [20260519] 加载 20260518 制定的 10 条交易计划
2026-06-18 20:39:19.988 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 华工科技 集合竞价买入，开盘价: 151.06
2026-06-18 20:39:19.991 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260519] 买入 华工科技(000988): 1000股 @ 151.36, 成本:151407.53
2026-06-18 20:39:19.994 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 生益科技 低开-1.11%，未高开，放弃竞价买点
2026-06-18 20:39:19.995 | DEBUG    | backtest.backtest_engine:_execute_buy:198 - 大普微 已有持仓，跳过
2026-06-18 20:39:20.005 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 再升科技 集合竞价买入，开盘价: 19.10
2026-06-18 20:39:20.014 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260519] 买入 再升科技(603601): 8100股 @ 19.14, 成本:155065.93
2026-06-18 20:39:20.016 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 长盈通
2026-06-18 20:39:20.016 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 深科技
2026-06-18 20:39:20.017 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 同有科技
2026-06-18 20:39:20.018 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 四方股份
2026-06-18 20:39:20.018 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 春光集团
2026-06-18 20:39:20.019 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 鼎通科技
2026-06-18 20:39:20.895 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260520] 兆易创新 触发基础止盈: 445.02 (盈利27.99%)
2026-06-18 20:39:21.356 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260520] 利通电子 触发基础止盈: 181.43 (盈利13.03%)
2026-06-18 20:39:21.362 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260520] 多氟多 触发第一次分批止盈: 40.69 (盈利9.10%, 卖出2000股)
